,Model,Year,Fuel Type,City MPG,Highway MPG,Combined MPG,Annual Fuel Cost,Annual Consumption (Barrels),Highway Electricity Consumption,City Electricity Consumption,Combined Electricity Consumption,Vehicle Class,YouSaveOrSpend,AlternativeVehicleType
13094,Porsche Carrera 4 S Kit,2003,Premium,15.0,21.5,17.5,3875.0,17.0145,0.0,0.0,0.0,Minicompact Cars,-9875.0,
13145,Porsche Cayenne S,2003,Premium,12.0,17.0,14.0,4850.0,21.2507,0.0,0.0,0.0,Special Purpose Vehicles,-14750.0,
13173,Porsche Cayenne Turbo,2003,Premium,12.0,17.0,14.0,4850.0,21.2507,0.0,0.0,0.0,Special Purpose Vehicles,-14750.0,
13404,Porsche Targa,2003,Premium,16.0,24.0,19.0,3550.0,15.6584,0.0,0.0,0.0,Minicompact Cars,-8250.0,
13407,Porsche Targa Kit,2003,Premium,16.0,24.0,19.0,3550.0,15.6584,0.0,0.0,0.0,Minicompact Cars,-8250.0,
13447,Porsche Turbo,2003,Premium,13.5,20.5,16.0,4250.0,18.5944,0.0,0.0,0.0,Minicompact Cars,-11750.0,
13461,Porsche Turbo Gt2,2003,Premium,14.0,20.0,16.0,4250.0,18.5944,0.0,0.0,0.0,Two Seaters,-11750.0,
13462,Porsche Turbo Kit,2003,Premium,13.5,20.5,16.0,4250.0,18.5944,0.0,0.0,0.0,Minicompact Cars,-11750.0,
13695,Roush Performance Stage 3 Mustang,2003,Premium,15.0,22.0,17.5,3875.0,17.0145,0.0,0.0,0.0,Subcompact Cars,-9875.0,
13727,Saab 9-3 Convertible,2003,Premium,19.0,28.0,22.0,3100.0,13.5512,0.0,0.0,0.0,Subcompact Cars,-6000.0,
13740,Saab 9-3 Sport Sedan,2003,Regular,19.0,28.0,22.25,2762.5,13.3902,0.0,0.0,0.0,Compact Cars,-4312.5,
13773,Saab 9-5,2003,Regular,17.8,26.8,21.0,2980.0,14.2078,0.0,0.0,0.0,Midsize Cars,-5400.0,
13792,Saab 9-5 Wagon,2003,Regular,17.6,26.2,20.6,3040.0,14.4912,0.0,0.0,0.0,Midsize Station Wagons,-5700.0,
13812,Saturn Ion,2003,Regular,21.33,29.33,24.33,2216.67,12.231,0.0,0.0,0.0,Compact Cars,-1583.33,
13819,Saturn L200,2003,Regular,21.0,29.0,24.0,2250.0,12.3962,0.0,0.0,0.0,Midsize Cars,-1750.0,
13822,Saturn L300,2003,Regular,18.0,26.0,21.0,2550.0,14.1671,0.0,0.0,0.0,Midsize Cars,-3250.0,
13829,Saturn Lw200,2003,Regular,21.0,29.0,24.0,2250.0,12.3962,0.0,0.0,0.0,Midsize Station Wagons,-1750.0,
13832,Saturn Lw300,2003,Regular,18.0,26.0,21.0,2550.0,14.1671,0.0,0.0,0.0,Midsize Station Wagons,-3250.0,
13861,Saturn Vue Awd,2003,Regular,17.5,23.5,20.0,2700.0,14.9128,0.0,0.0,0.0,Sport Utility Vehicle - 4WD,-4000.0,
13870,Saturn Vue Fwd,2003,Regular,18.67,25.33,21.33,2533.33,13.974,0.0,0.0,0.0,Sport Utility Vehicle - 2WD,-3166.67,
13989,Subaru Baja Awd,2003,Regular,18.0,23.5,20.0,2700.0,14.8755,0.0,0.0,0.0,Sport Utility Vehicle - 4WD,-4000.0,
14017,Subaru Forester Awd,2003,Regular,19.0,24.5,21.0,2550.0,14.1671,0.0,0.0,0.0,Sport Utility Vehicle - 4WD,-3250.0,
14060,Subaru Impreza Awd,2003,Premium,18.0,24.5,20.5,2975.0,14.5213,0.0,0.0,0.0,Subcompact Cars,-5375.0,
14099,Subaru Impreza Wagon/Outback Spt Awd,2003,Premium,18.25,24.5,20.5,2975.0,14.5213,0.0,0.0,0.0,Small Station Wagons,-5375.0,
14136,Subaru Legacy/Outback Awd,2003,Regular,18.0,24.5,20.5,2800.0,14.54,0.0,0.0,0.0,Compact Cars,-4500.0,
14138,Subaru Legacy/Outback Wagon Awd,2003,Regular,18.0,24.5,20.5,2812.5,14.5561,0.0,0.0,0.0,Midsize Station Wagons,-4562.5,
14190,Suzuki Aerio,2003,Regular,22.5,28.5,25.0,2150.0,11.9004,0.0,0.0,0.0,Compact Cars,-1250.0,
14195,Suzuki Aerio 4Wd,2003,Regular,21.0,26.0,23.0,2350.0,12.9352,0.0,0.0,0.0,Compact Cars,-2250.0,
14201,Suzuki Aerio Sx,2003,Regular,22.5,28.5,25.0,2150.0,11.9004,0.0,0.0,0.0,Small Station Wagons,-1250.0,
14205,Suzuki Aerio Sx 4Wd,2003,Regular,21.0,26.0,23.0,2350.0,12.9352,0.0,0.0,0.0,Small Station Wagons,-2250.0,
14234,Suzuki Grand Vitara,2003,Regular,17.0,19.5,18.0,3000.0,16.5283,0.0,0.0,0.0,Sport Utility Vehicle - 2WD,-5500.0,
14249,Suzuki Grand Vitara 4Wd,2003,Regular,16.5,19.5,17.5,3075.0,17.0145,0.0,0.0,0.0,Sport Utility Vehicle - 4WD,-5875.0,
14262,Suzuki Grand Vitara Xl7,2003,Regular,15.5,18.5,17.0,3150.0,17.5006,0.0,0.0,0.0,Sport Utility Vehicle - 2WD,-6250.0,
14268,Suzuki Grand Vitara Xl7 4Wd,2003,Regular,15.5,18.5,16.5,3250.0,18.0475,0.0,0.0,0.0,Sport Utility Vehicle - 4WD,-6750.0,
14328,Suzuki Vitara 2 Door,2003,Regular,20.0,23.5,21.5,2500.0,13.8452,0.0,0.0,0.0,Sport Utility Vehicle - 2WD,-3000.0,
14329,Suzuki Vitara 2 Door 4Wd,2003,Regular,20.0,23.0,21.0,2550.0,14.1671,0.0,0.0,0.0,Sport Utility Vehicle - 4WD,-3250.0,
14336,Suzuki Vitara 4 Door,2003,Regular,20.0,23.0,21.0,2550.0,14.1671,0.0,0.0,0.0,Sport Utility Vehicle - 2WD,-3250.0,
14338,Suzuki Vitara 4 Door 4Wd,2003,Regular,20.0,23.0,21.0,2550.0,14.1671,0.0,0.0,0.0,Sport Utility Vehicle - 4WD,-3250.0,
14495,Toyota 4Runner 2Wd,2003,Regular,15.5,19.0,17.0,3175.0,17.5614,0.0,0.0,0.0,Sport Utility Vehicle - 2WD,-6375.0,
14519,Toyota 4Runner 4Wd,2003,Regular,14.5,18.0,16.0,3375.0,18.6673,0.0,0.0,0.0,Sport Utility Vehicle - 4WD,-7375.0,
14547,Toyota Avalon,2003,Regular,19.0,27.0,22.0,2450.0,13.5232,0.0,0.0,0.0,Large Cars,-2750.0,
14585,Toyota Camry,2003,Regular,19.5,27.75,22.5,2400.0,13.2817,0.0,0.0,0.0,Midsize Cars,-2500.0,
14629,Toyota Camry Solara,2003,Regular,19.67,28.0,22.67,2400.0,13.2227,0.0,0.0,0.0,Compact Cars,-2500.0,
14638,Toyota Camry Solara Convertible,2003,Regular,18.5,26.0,21.0,2600.0,14.2968,0.0,0.0,0.0,Subcompact Cars,-3500.0,
14666,Toyota Celica,2003,Regular,22.0,29.75,25.0,2462.5,11.9846,0.0,0.0,0.0,Subcompact Cars,-2812.5,
14672,Toyota Corolla,2003,Regular,26.5,35.0,29.5,1825.0,10.1112,0.0,0.0,0.0,Compact Cars,375.0,
14726,Toyota Echo,2003,Regular,29.0,37.0,32.0,1700.0,9.3063,0.0,0.0,0.0,Compact Cars,1000.0,
14767,Toyota Highlander 2Wd,2003,Regular,18.0,23.0,20.0,2725.0,15.0258,0.0,0.0,0.0,Sport Utility Vehicle - 2WD,-4125.0,
14783,Toyota Highlander 4Wd,2003,Regular,16.5,21.5,18.5,2925.0,16.0934,0.0,0.0,0.0,Sport Utility Vehicle - 4WD,-5125.0,
14813,Toyota Land Cruiser Wagon 4Wd,2003,Regular,12.0,16.0,13.0,4150.0,22.8854,0.0,0.0,0.0,Sport Utility Vehicle - 4WD,-11250.0,
14831,Toyota Matrix,2003,Regular,23.75,29.75,26.0,2350.0,11.4852,0.0,0.0,0.0,Small Station Wagons,-2250.0,
14842,Toyota Matrix Awd,2003,Regular,22.0,29.0,25.0,2150.0,11.9004,0.0,0.0,0.0,Small Station Wagons,-1250.0,
14850,Toyota Mr2,2003,Regular,22.5,29.5,25.0,2150.0,11.9004,0.0,0.0,0.0,Two Seaters,-1250.0,
14866,Toyota Rav4 2Wd,2003,Regular,21.5,27.0,23.5,2300.0,12.6657,0.0,0.0,0.0,Sport Utility Vehicle - 2WD,-2000.0,
14880,Toyota Rav4 4Wd,2003,Regular,20.0,25.0,22.0,2450.0,13.5232,0.0,0.0,0.0,Sport Utility Vehicle - 4WD,-2750.0,
14912,Toyota Rav4 Ev,2003,Electricity,87.0,69.0,78.0,900.0,0.1032,49.0,39.0,43.0,Sport Utility Vehicle - 2WD,5000.0,EV
14930,Toyota Sequoia 2Wd,2003,Regular,13.0,17.0,14.0,3850.0,21.2507,0.0,0.0,0.0,Sport Utility Vehicle - 2WD,-9750.0,
14952,Toyota Sequoia 4Wd,2003,Regular,13.0,16.0,14.0,3850.0,21.2507,0.0,0.0,0.0,Sport Utility Vehicle - 4WD,-9750.0,
14984,Toyota Sienna 2Wd,2003,Regular,17.0,23.0,19.0,2850.0,15.6584,0.0,0.0,0.0,Minivan - 2WD,-4750.0,
15022,Toyota Tacoma 2Wd,2003,Regular,17.6,21.8,19.2,2840.0,15.6943,0.0,0.0,0.0,Standard Pickup Trucks 2WD,-4700.0,
15046,Toyota Tacoma 4Wd,2003,Regular,15.5,18.75,16.75,3212.5,17.8044,0.0,0.0,0.0,Standard Pickup Trucks 4WD,-6562.5,
15079,Toyota Tundra 2Wd,2003,Regular,14.33,17.67,15.67,3433.33,19.0076,0.0,0.0,0.0,Standard Pickup Trucks 2WD,-7666.67,
15106,Toyota Tundra 4Wd,2003,Regular,14.0,17.0,15.0,3600.0,19.893,0.0,0.0,0.0,Standard Pickup Trucks 4WD,-8500.0,
15266,Volkswagen Eurovan,2003,Premium,15.0,18.0,16.0,4250.0,18.5944,0.0,0.0,0.0,Minivan - 2WD,-11750.0,
15270,Volkswagen Eurovan Camper,2003,Premium,14.0,18.0,16.0,4250.0,18.5944,0.0,0.0,0.0,Minivan - 2WD,-11750.0,
15277,Volkswagen Golf,2003,Regular,20.5,28.0,23.5,2300.0,12.6657,0.0,0.0,0.0,Compact Cars,-2000.0,
15317,Volkswagen Gti,2003,Premium,19.75,27.5,22.75,2987.5,13.0945,0.0,0.0,0.0,Compact Cars,-5437.5,
15357,Volkswagen Jetta,2003,Regular,19.83,27.67,22.83,2783.33,13.0495,0.0,0.0,0.0,Compact Cars,-4416.67,
15393,Volkswagen Jetta Wagon,2003,Regular,20.25,27.5,22.75,2675.0,13.0945,0.0,0.0,0.0,Small Station Wagons,-3875.0,
15399,Volkswagen New Beetle,2003,Regular,20.4,27.8,23.4,2660.0,12.7196,0.0,0.0,0.0,Subcompact Cars,-3800.0,
15407,Volkswagen New Beetle Convertible,2003,Regular,20.0,27.0,22.75,2675.0,13.0945,0.0,0.0,0.0,Minicompact Cars,-3875.0,
15418,Volkswagen Passat,2003,Premium,18.0,26.75,21.25,3212.5,14.0523,0.0,0.0,0.0,Midsize Cars,-6562.5,
15440,Volkswagen Passat 4Motion,2003,Premium,16.0,23.0,18.33,3683.33,16.2384,0.0,0.0,0.0,Compact Cars,-8916.67,
15449,Volkswagen Passat Wagon,2003,Premium,18.0,26.75,21.25,3212.5,14.0523,0.0,0.0,0.0,Midsize Station Wagons,-6562.5,
15459,Volkswagen Passat Wagon 4Motion,2003,Premium,16.0,23.0,18.33,3683.33,16.2384,0.0,0.0,0.0,Midsize Station Wagons,-8916.67,
15551,Volvo C70 Convertible,2003,Premium,17.33,24.0,20.0,3400.0,14.8755,0.0,0.0,0.0,Subcompact Cars,-7500.0,
15574,Volvo S40 Fwd,2003,Premium,19.0,27.0,22.0,3100.0,13.5232,0.0,0.0,0.0,Compact Cars,-6000.0,
15585,Volvo S60 Awd,2003,Premium,16.0,23.0,19.0,3550.0,15.6584,0.0,0.0,0.0,Compact Cars,-8250.0,
15609,Volvo S60 Fwd,2003,Premium,18.4,26.4,21.6,3160.0,13.792,0.0,0.0,0.0,Compact Cars,-6300.0,
15669,Volvo S80/S80 Executive,2003,Premium,17.5,24.5,19.5,3475.0,15.267,0.0,0.0,0.0,Midsize Cars,-7875.0,
15683,Volvo V40,2003,Premium,19.0,27.0,22.0,3100.0,13.5232,0.0,0.0,0.0,Small Station Wagons,-6000.0,
15726,Volvo V70 Awd,2003,Premium,16.0,23.0,19.0,3550.0,15.6584,0.0,0.0,0.0,Midsize Station Wagons,-8250.0,
15734,Volvo V70 Fwd,2003,Premium,17.8,25.4,20.8,3280.0,14.3346,0.0,0.0,0.0,Midsize Station Wagons,-6900.0,
15802,Volvo Xc70 Awd,2003,Premium,16.0,23.0,19.0,3550.0,15.6584,0.0,0.0,0.0,Sport Utility Vehicle - 4WD,-8250.0,
15822,Volvo Xc90 Awd,2003,Premium,15.0,20.5,17.0,4000.0,17.5614,0.0,0.0,0.0,Sport Utility Vehicle - 4WD,-10500.0,
15840,Volvo Xc90 Fwd,2003,Premium,16.0,22.0,18.0,3750.0,16.5283,0.0,0.0,0.0,Sport Utility Vehicle - 2WD,-9250.0,
11,Acura 3.5Rl,2004,Premium,16.0,22.0,18.0,3750.0,16.5283,0.0,0.0,0.0,Midsize Cars,-9250.0,
34,Acura Mdx 4Wd,2004,Premium,15.0,21.0,17.0,4000.0,17.5006,0.0,0.0,0.0,Sport Utility Vehicle - 4WD,-10500.0,
70,Acura Nsx,2004,Premium,16.0,22.0,18.0,3750.0,16.5283,0.0,0.0,0.0,Two Seaters,-9250.0,
132,Acura Rsx,2004,Regular,22.33,29.67,25.0,2333.33,11.9131,0.0,0.0,0.0,Subcompact Cars,-2166.67,
135,Acura Tl,2004,Premium,18.0,27.0,21.0,3250.0,14.1671,0.0,0.0,0.0,Midsize Cars,-6750.0,
188,Acura Tsx,2004,Premium,19.5,28.0,22.5,3025.0,13.2292,0.0,0.0,0.0,Compact Cars,-5625.0,
307,Aston Martin V12 Vanquish,2004,Premium,11.0,18.0,13.0,5200.0,22.8854,0.0,0.0,0.0,Minicompact Cars,-16500.0,
395,Audi A4,2004,Premium,19.33,27.33,22.33,3050.0,13.3459,0.0,0.0,0.0,Compact Cars,-5750.0,
419,Audi A4 Avant Quattro,2004,Premium,17.25,25.25,20.25,3362.5,14.7518,0.0,0.0,0.0,Small Station Wagons,-7312.5,
429,Audi A4 Cabriolet,2004,Premium,19.0,26.5,22.0,3100.0,13.5512,0.0,0.0,0.0,Subcompact Cars,-6000.0,
435,Audi A4 Cabriolet Quattro,2004,Premium,16.0,23.0,19.0,3550.0,15.6584,0.0,0.0,0.0,Subcompact Cars,-8250.0,
445,Audi A4 Quattro,2004,Premium,17.25,25.0,20.25,3362.5,14.7518,0.0,0.0,0.0,Compact Cars,-7312.5,
500,Audi A6,2004,Premium,18.0,25.0,21.0,3250.0,14.1671,0.0,0.0,0.0,Midsize Cars,-6750.0,
518,Audi A6 Avant Quattro,2004,Premium,16.0,23.0,19.0,3550.0,15.6584,0.0,0.0,0.0,Midsize Station Wagons,-8250.0,
529,Audi A6 Quattro,2004,Premium,15.75,22.75,18.75,3600.0,15.8759,0.0,0.0,0.0,Midsize Cars,-8500.0,
567,Audi A8 L,2004,Premium,16.0,22.0,18.0,3750.0,16.5283,0.0,0.0,0.0,Large Cars,-9250.0,
588,Audi Allroad Quattro,2004,Premium,14.33,20.0,16.67,4083.33,17.8652,0.0,0.0,0.0,Sport Utility Vehicle - 4WD,-10916.67,
749,Audi S4,2004,Premium,14.5,21.0,17.0,4000.0,17.5614,0.0,0.0,0.0,Compact Cars,-10500.0,
770,Audi S4 Avant,2004,Premium,14.5,21.0,17.0,4000.0,17.5614,0.0,0.0,0.0,Small Station Wagons,-10500.0,
775,Audi S4 Cabriolet,2004,Premium,14.5,20.5,17.0,4000.0,17.5614,0.0,0.0,0.0,Subcompact Cars,-10500.0,
880,Audi Tt Coupe,2004,Premium,18.0,27.0,21.0,3250.0,14.1671,0.0,0.0,0.0,Minicompact Cars,-6750.0,
890,Audi Tt Coupe Quattro,2004,Premium,19.0,25.0,21.5,3175.0,13.8452,0.0,0.0,0.0,Minicompact Cars,-6375.0,
911,Audi Tt Roadster,2004,Premium,18.0,26.0,21.0,3250.0,14.1671,0.0,0.0,0.0,Two Seaters,-6750.0,
920,Audi Tt Roadster Quattro,2004,Premium,18.5,25.5,21.0,3250.0,14.1671,0.0,0.0,0.0,Two Seaters,-6750.0,
958,Bentley Arnage,2004,Premium,9.0,13.0,11.0,6150.0,27.0464,0.0,0.0,0.0,Midsize Cars,-21250.0,
965,Bentley Arnage Lwb,2004,Premium,9.0,13.0,11.0,6150.0,27.0464,0.0,0.0,0.0,Large Cars,-21250.0,
998,Bentley Continental Gt,2004,Premium,10.0,16.0,12.0,5650.0,24.7925,0.0,0.0,0.0,Compact Cars,-18750.0,
1162,Bmw 325Ci,2004,Premium,18.0,26.67,21.0,3250.0,14.1886,0.0,0.0,0.0,Subcompact Cars,-6750.0,
1168,Bmw 325Ci Convertible,2004,Premium,17.0,25.0,20.0,3400.0,14.9004,0.0,0.0,0.0,Minicompact Cars,-7500.0,
1174,Bmw 325I,2004,Premium,18.0,26.67,21.0,3250.0,14.1886,0.0,0.0,0.0,Compact Cars,-6750.0,
1180,Bmw 325I Sport Wagon,2004,Premium,18.0,26.67,21.0,3250.0,14.1886,0.0,0.0,0.0,Small Station Wagons,-6750.0,
1185,Bmw 325Xi,2004,Premium,17.0,24.5,20.0,3400.0,14.8755,0.0,0.0,0.0,Compact Cars,-7500.0,
1191,Bmw 325Xi Sport Wagon,2004,Premium,17.0,24.0,20.0,3400.0,14.8755,0.0,0.0,0.0,Small Station Wagons,-7500.0,
1257,Bmw 330Ci,2004,Premium,17.67,26.33,20.67,3300.0,14.4033,0.0,0.0,0.0,Subcompact Cars,-7000.0,
1263,Bmw 330Ci Convertible,2004,Premium,16.67,24.67,19.67,3450.0,15.1365,0.0,0.0,0.0,Minicompact Cars,-7750.0,
1269,Bmw 330I,2004,Premium,17.67,26.33,20.67,3300.0,14.4033,0.0,0.0,0.0,Compact Cars,-7000.0,
1297,Bmw 330Xi,2004,Premium,17.0,25.0,20.0,3400.0,14.9128,0.0,0.0,0.0,Compact Cars,-7500.0,
1457,Bmw 525I,2004,Premium,17.67,26.67,20.67,3300.0,14.4247,0.0,0.0,0.0,Midsize Cars,-7000.0,
1488,Bmw 530I,2004,Premium,17.67,26.67,20.67,3300.0,14.4033,0.0,0.0,0.0,Midsize Cars,-7000.0,
1562,Bmw 545I,2004,Premium,15.33,23.0,18.0,3766.67,16.5624,0.0,0.0,0.0,Midsize Cars,-9333.33,
1631,Bmw 645Ci,2004,Premium,15.33,23.0,18.0,3766.67,16.5624,0.0,0.0,0.0,Subcompact Cars,-9333.33,
1633,Bmw 645Ci Convertible,2004,Premium,14.0,22.0,17.0,4016.67,17.6157,0.0,0.0,0.0,Subcompact Cars,-10583.33,
1717,Bmw 745I,2004,Premium,16.0,24.0,19.0,3550.0,15.6584,0.0,0.0,0.0,Large Cars,-8250.0,
1721,Bmw 745Li,2004,Premium,16.0,24.0,19.0,3550.0,15.6584,0.0,0.0,0.0,Large Cars,-8250.0,
1768,Bmw 760I,2004,Premium,13.0,21.0,16.0,4250.0,18.5944,0.0,0.0,0.0,Large Cars,-11750.0,
1772,Bmw 760Li,2004,Premium,13.0,21.0,16.0,4250.0,18.5944,0.0,0.0,0.0,Large Cars,-11750.0,
1976,Bmw M3,2004,Premium,15.0,21.5,17.0,4000.0,17.5006,0.0,0.0,0.0,Subcompact Cars,-10500.0,
1997,Bmw M3 Convertible,2004,Premium,14.0,20.5,16.5,4125.0,18.0475,0.0,0.0,0.0,Minicompact Cars,-11125.0,
2197,Bmw X3,2004,Premium,14.75,22.0,17.5,3875.0,17.0145,0.0,0.0,0.0,Sport Utility Vehicle - 4WD,-9875.0,
2281,Bmw X5,2004,Premium,13.67,19.67,16.0,4250.0,18.5944,0.0,0.0,0.0,Sport Utility Vehicle - 4WD,-11750.0,
2290,Bmw X5 4.8Is,2004,Premium,14.0,20.0,16.0,4250.0,18.5944,0.0,0.0,0.0,Sport Utility Vehicle - 4WD,-11750.0,
2430,Bmw Z4 Roadster,2004,Premium,17.83,26.33,20.83,3275.0,14.2852,0.0,0.0,0.0,Two Seaters,-6875.0,
2493,Buick Century,2004,Regular,18.0,27.0,21.0,2550.0,14.1671,0.0,0.0,0.0,Midsize Cars,-3250.0,
2604,Buick Lesabre,2004,Regular,18.0,27.0,21.0,2550.0,14.1671,0.0,0.0,0.0,Large Cars,-3250.0,
2616,Buick Park Avenue,2004,Regular,17.0,26.5,20.5,2975.0,14.5213,0.0,0.0,0.0,Large Cars,-5375.0,
2618,Buick Rainier 2Wd,2004,Regular,14.0,18.5,16.0,3350.0,18.5944,0.0,0.0,0.0,Sport Utility Vehicle - 2WD,-7250.0,
2622,Buick Rainier Awd,2004,Regular,13.5,18.0,15.5,3475.0,19.2142,0.0,0.0,0.0,Sport Utility Vehicle - 4WD,-7875.0,
2630,Buick Regal,2004,Regular,17.0,27.0,20.5,2975.0,14.5213,0.0,0.0,0.0,Midsize Cars,-5375.0,
2653,Buick Rendezvous Awd,2004,Regular,16.0,22.5,18.5,2925.0,16.0934,0.0,0.0,0.0,Sport Utility Vehicle - 4WD,-5125.0,
2659,Buick Rendezvous Fwd,2004,Regular,17.0,24.0,20.0,2700.0,14.8755,0.0,0.0,0.0,Sport Utility Vehicle - 2WD,-4000.0,
2682,Cadillac Armored Deville,2004,Regular,13.0,18.0,15.0,3600.0,19.834,0.0,0.0,0.0,Large Cars,-8500.0,
2755,Cadillac Cts,2004,Premium,16.33,24.0,19.0,3316.67,15.6584,0.0,0.0,0.0,Midsize Cars,-7083.33,
2797,Cadillac Cts-V,2004,Premium,14.0,23.0,17.0,4000.0,17.5006,0.0,0.0,0.0,Midsize Cars,-10500.0,
2810,Cadillac Deville,2004,Regular,16.0,24.0,19.0,2850.0,15.6584,0.0,0.0,0.0,Large Cars,-4750.0,
2823,Cadillac Escalade 2Wd,2004,Regular,13.0,17.0,14.0,3850.0,21.2507,0.0,0.0,0.0,Sport Utility Vehicle - 2WD,-9750.0,
2855,Cadillac Escalade Awd,2004,Regular,12.0,16.0,13.0,4150.0,22.8854,0.0,0.0,0.0,Sport Utility Vehicle - 4WD,-11250.0,
2876,Cadillac Escalade Esv Awd,2004,Regular,12.0,16.0,13.0,4150.0,22.8854,0.0,0.0,0.0,Sport Utility Vehicle - 4WD,-11250.0,
2885,Cadillac Escalade Ext Awd,2004,Regular,12.0,16.0,13.0,4150.0,22.8854,0.0,0.0,0.0,Sport Utility Vehicle - 4WD,-11250.0,
2894,Cadillac Funeral Coach / Hearse,2004,Regular,13.0,18.0,15.0,3600.0,19.834,0.0,0.0,0.0,Large Cars,-8500.0,
2904,Cadillac Limousine,2004,Regular,13.0,20.0,16.0,3350.0,18.5944,0.0,0.0,0.0,Large Cars,-7250.0,
2919,Cadillac Seville,2004,Regular,16.0,24.0,19.0,2850.0,15.6584,0.0,0.0,0.0,Midsize Cars,-4750.0,
2922,Cadillac Srx 2Wd,2004,Premium,14.5,20.0,16.5,4125.0,18.0475,0.0,0.0,0.0,Sport Utility Vehicle - 2WD,-11125.0,
2933,Cadillac Srx Awd,2004,Premium,13.5,20.0,16.0,4250.0,18.6673,0.0,0.0,0.0,Sport Utility Vehicle - 4WD,-11750.0,
2964,Cadillac Xlr,2004,Premium,15.0,23.0,18.0,3750.0,16.5283,0.0,0.0,0.0,Two Seaters,-9250.0,
3060,Chevrolet Astro 2Wd (Cargo),2004,Regular,14.0,19.0,16.0,3350.0,18.5944,0.0,0.0,0.0,"Vans, Cargo Type",-7250.0,
3063,Chevrolet Astro 2Wd (Cargo) Conversion,2004,Regular,14.0,18.0,15.0,3600.0,19.834,0.0,0.0,0.0,"Vans, Cargo Type",-8500.0,
3069,Chevrolet Astro 2Wd (Passenger),2004,Regular,14.0,19.0,16.0,3350.0,18.5944,0.0,0.0,0.0,"Vans, Passenger Type",-7250.0,
3075,Chevrolet Astro Awd (Cargo),2004,Regular,14.0,18.0,15.0,3600.0,19.834,0.0,0.0,0.0,"Vans, Cargo Type",-8500.0,
3078,Chevrolet Astro Awd (Cargo) Conversion,2004,Regular,12.0,16.0,14.0,3850.0,21.2507,0.0,0.0,0.0,"Vans, Cargo Type",-9750.0,
3084,Chevrolet Astro Awd (Passenger),2004,Regular,12.0,16.0,14.0,3850.0,21.2507,0.0,0.0,0.0,"Vans, Passenger Type",-9750.0,
3088,Chevrolet Avalanche 1500 2Wd,2004,Regular,13.5,17.5,14.5,3725.0,20.5424,0.0,0.0,0.0,Sport Utility Vehicle - 2WD,-9125.0,FFV
3100,Chevrolet Avalanche 1500 4Wd,2004,Regular,13.0,17.0,14.0,3850.0,21.2507,0.0,0.0,0.0,Sport Utility Vehicle - 4WD,-9750.0,FFV
3109,Chevrolet Avalanche 1500 Awd,2004,Gasoline or E85,13.0,17.0,14.0,3850.0,21.2507,0.0,0.0,0.0,Sport Utility Vehicle - 4WD,-9750.0,FFV
3110,Chevrolet Aveo,2004,Regular,23.0,31.5,26.5,2025.0,11.2308,0.0,0.0,0.0,Compact Cars,-625.0,
3128,Chevrolet Blazer 2Wd,2004,Regular,14.0,19.0,16.0,3350.0,18.5944,0.0,0.0,0.0,Sport Utility Vehicle - 2WD,-7250.0,
3134,Chevrolet Blazer 4Wd,2004,Regular,13.0,17.5,15.0,3600.0,19.834,0.0,0.0,0.0,Sport Utility Vehicle - 4WD,-8500.0,
3186,Chevrolet Cavalier,2004,Regular,22.0,32.0,26.0,2075.0,11.4596,0.0,0.0,0.0,Compact Cars,-875.0,
3192,Chevrolet Cavalier Dual-Fuel,2004,Gasoline or natural gas,21.0,29.0,24.0,2250.0,12.3962,0.0,0.0,0.0,Subcompact Cars,-1750.0,Bifuel (CNG)
3197,Chevrolet Classic,2004,Regular,21.0,31.0,25.0,2150.0,11.9004,0.0,0.0,0.0,Midsize Cars,-1250.0,
3212,Chevrolet Colorado 2Wd,2004,Regular,16.75,23.0,19.0,2850.0,15.7206,0.0,0.0,0.0,Standard Pickup Trucks 2WD,-4750.0,
3230,Chevrolet Colorado 4Wd,2004,Regular,16.25,21.25,18.25,2962.5,16.3109,0.0,0.0,0.0,Standard Pickup Trucks 4WD,-5312.5,
3267,Chevrolet Colorado Crew Cab 2Wd,2004,Regular,16.67,23.0,18.67,2900.0,15.9774,0.0,0.0,0.0,Standard Pickup Trucks 2WD,-5000.0,
3276,Chevrolet Colorado Crew Cab 4Wd,2004,Regular,16.0,21.33,18.0,3000.0,16.5624,0.0,0.0,0.0,Standard Pickup Trucks 4WD,-5500.0,
3296,Chevrolet Corvette,2004,Premium,16.5,24.5,19.5,3475.0,15.267,0.0,0.0,0.0,Two Seaters,-7875.0,
3349,Chevrolet Epica,2004,Regular,17.0,25.0,20.0,2700.0,14.8755,0.0,0.0,0.0,Midsize Cars,-4000.0,
3409,Chevrolet Express 1500 Awd,2004,Regular,13.0,17.0,14.0,3850.0,21.2507,0.0,0.0,0.0,"Vans, Passenger Type",-9750.0,
3434,Chevrolet Express 1500/2500 2Wd,2004,Regular,13.5,18.0,15.0,3600.0,19.834,0.0,0.0,0.0,"Vans, Passenger Type",-8500.0,
3462,Chevrolet Express Cargo (Bi-Fuel),2004,Gasoline or natural gas,11.0,15.0,12.0,4500.0,24.7925,0.0,0.0,0.0,"Vans, Cargo Type",-13000.0,Bifuel (CNG)
3463,Chevrolet Express Cargo (Dedicated Cng),2004,CNG,11.0,15.0,12.0,3600.0,0.1216,0.0,0.0,0.0,"Vans, Cargo Type",-8500.0,CNG
